name,len_input,len_HA1,cut_idx_in_original,motif,note,status
A/Ukraine/5378/2012|EPI_ISL_122683,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/19/2012|EPI_ISL_122682,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Acores/SU43/2012|EPI_ISL_134327,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Acores/SU43/2012|EPI_ISL_141660,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Austria/705367/2012|EPI_ISL_134156,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Israel/10/2012|EPI_ISL_136380,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Israel/10/2012|EPI_ISL_140344,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/40/2012|EPI_ISL_136400,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/40/2012|EPI_ISL_140349,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Catalonia/5689S/2013|EPI_ISL_140340,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/38/2012|EPI_ISL_131851,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/40/2012|EPI_ISL_131854,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/37/2012|EPI_ISL_131856,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/31/2012|EPI_ISL_134182,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/37/2012|EPI_ISL_134183,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/30/2012|EPI_ISL_134181,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/40/2012|EPI_ISL_134186,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/38/2012|EPI_ISL_134184,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Israel/20/2013|EPI_ISL_136383,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/12/2013|EPI_ISL_139630,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Israel/20/2013|EPI_ISL_140345,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/30/2012|EPI_ISL_129613,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/31/2012|EPI_ISL_129727,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Madagascar/6613/2010|EPI_ISL_86061,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Madagascar/7184/2010|EPI_ISL_86063,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Madagascar/7749/2010|EPI_ISL_86069,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Madagascar/7142/2010|EPI_ISL_86062,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Madagascar/0648/2011|EPI_ISL_90628,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Brisbane/11/2010|EPI_ISL_79234,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Brisbane/11/2010|EPI_ISL_79674,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Brisbane/11/2010|EPI_ISL_127628,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Brisbane/11/2010|EPI_ISL_187665,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lyon/1135/2010|EPI_ISL_185919,363,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lyon/1135/2010|EPI_ISL_90621,363,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Argentina/28342/2010|EPI_ISL_85719,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Argentina/28367/2010|EPI_ISL_85720,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Argentina/28367/2010|EPI_ISL_185865,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Argentina/28342/2010|EPI_ISL_187066,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/270/2010|EPI_ISL_88034,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/270/2010|EPI_ISL_188091,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/685/2011|EPI_ISL_93709,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/2/2010|EPI_ISL_81391,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/2/2010|EPI_ISL_187232,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Victoria/208/2009|EPI_ISL_66559,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/89/2009|EPI_ISL_68567,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poitiers/1071/2010|EPI_ISL_188010,363,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/107/2011|EPI_ISL_96037,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/3224/2012|EPI_ISL_132030,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/3495/2012|EPI_ISL_132033,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/385/2009|EPI_ISL_60040,363,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mauritius/511/2009|EPI_ISL_61694,364,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/658/2009|EPI_ISL_77110,366,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/640/2009|EPI_ISL_186787,367,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/640/2009|EPI_ISL_77120,367,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/815/2009|EPI_ISL_77116,366,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/815/2009|EPI_ISL_187194,366,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Victoria/208/2009|EPI_ISL_33598,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/112/2009|EPI_ISL_68574,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Victoria/208/2009|EPI_ISL_167304,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Victoria/208/2009|EPI_ISL_188192,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Algeria/G46/2009|EPI_ISL_66708,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/675/2009|EPI_ISL_77111,366,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/704/2009|EPI_ISL_77112,367,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/638/2009|EPI_ISL_77119,367,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/422/2009|EPI_ISL_77125,365,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/3790/2009|EPI_ISL_77129,363,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/3789/2009|EPI_ISL_77128,355,345,583,already_HA1,looks_like_HA1_only(n=355)|SP=none|tail_enforced,OK
A/Israel/26/2009|EPI_ISL_77133,367,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Israel/24/2009|EPI_ISL_77132,367,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Israel/22/2009|EPI_ISL_77134,367,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/638/2009|EPI_ISL_187687,367,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/126/2009|EPI_ISL_60041,360,345,583,already_HA1,looks_like_HA1_only(n=360)|SP=none|tail_enforced,OK
A/Ghana/FS-1031/2009|EPI_ISL_60049,363,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mauritius/461/2009|EPI_ISL_60054,365,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/31/2010|EPI_ISL_81374,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/34/2010|EPI_ISL_81375,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/60/2010|EPI_ISL_99015,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/60/2010|EPI_ISL_81376,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/60/2010|EPI_ISL_99016,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lyon/1715/2009|EPI_ISL_66709,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/47/2010|EPI_ISL_81373,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/87/2010|EPI_ISL_81378,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lyon/1715/2009|EPI_ISL_186622,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mauritius/487/2009|EPI_ISL_60055,334,320,583,already_HA1,looks_like_HA1_only(n=334)|SP=none|tail_enforced,OK
A/Johannesburg/79/2011|EPI_ISL_96031,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/94/2011|EPI_ISL_96033,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/153/2011|EPI_ISL_96035,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/113/2011|EPI_ISL_96036,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/114/2011|EPI_ISL_96038,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Georgia/301/2012|EPI_ISL_128036,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Denmark/36/2012|EPI_ISL_117407,533,334,361,R/K+GLF,found_R/K+GLF_at=334|SP=auto:none,OK
A/Denmark/36/2012|EPI_ISL_122644,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/1775/2011|EPI_ISL_95095,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/1775/2011|EPI_ISL_96025,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/1775/2011|EPI_ISL_96026,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Sydney/195/2012|EPI_ISL_135839,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/39/2011|EPI_ISL_102467,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ghana/FS-11-1981/2011|EPI_ISL_103275,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/263/2012|EPI_ISL_121463,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/263/2012|EPI_ISL_128033,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/5/2011|EPI_ISL_90051,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Glasgow/407585/2012|EPI_ISL_121925,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/3303/2012|EPI_ISL_132031,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/5223/2012|EPI_ISL_132034,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Belgium/G1147/2011|EPI_ISL_103274,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Parma/171/2011|EPI_ISL_278937,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Parma/172/2011|EPI_ISL_278938,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Parma/173/2011|EPI_ISL_278948,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Nis/1471/2012|EPI_ISL_128068,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ekaterinburg/4/2012|EPI_ISL_121906,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ghana/DILI-0405/2012|EPI_ISL_136374,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ireland/12M28563/2012|EPI_ISL_121931,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ireland/12M28404/2012|EPI_ISL_121930,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ghana/731/2011|EPI_ISL_94717,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Sydney/195/2012|EPI_ISL_14284879,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/1196/2012|EPI_ISL_129056,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/99/2011|EPI_ISL_96034,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Durban/92/2011|EPI_ISL_96032,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/78/2011|EPI_ISL_96030,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Nis/1472/2012|EPI_ISL_128069,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Alsace/889/2012|EPI_ISL_128015,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/18/2011|EPI_ISL_93712,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/16/2011|EPI_ISL_93713,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Sydney/195/2012|EPI_ISL_288371,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/16/2011|EPI_ISL_90430,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ukraine/5422/2012|EPI_ISL_122688,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ukraine/38/2012|EPI_ISL_121976,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ireland/V1160/2012|EPI_ISL_121932,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Glasgow/407581/2012|EPI_ISL_121924,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/40/2010|EPI_ISL_186940,362,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Milano/256/2011|EPI_ISL_117476,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Glasgow/407585/2012|EPI_ISL_117472,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Glasgow/407581/2012|EPI_ISL_117469,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Turkey/49/2011|EPI_ISL_107906,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Jordan/20110030732/2011|EPI_ISL_107868,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Jordan/20110030687/2011|EPI_ISL_107866,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Jordan/20110030706/2011|EPI_ISL_107867,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/12V-5056/2012|EPI_ISL_140355,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/12V-4222/2012|EPI_ISL_140330,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Paris/2100/2011|EPI_ISL_106646,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/12V-5054/2012|EPI_ISL_138483,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/12V-4664/2012|EPI_ISL_138461,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/12V-4272/2012|EPI_ISL_138458,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Milano/256/2011|EPI_ISL_104134,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Trieste/60/2011|EPI_ISL_104132,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Milano/268/2011|EPI_ISL_104133,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Milano/265/2011|EPI_ISL_104123,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/5776029/2011|EPI_ISL_104118,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Trieste/63/2011|EPI_ISL_104116,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Baden-Wurttemberg/1/2012|EPI_ISL_103304,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Algeria/G10/2011|EPI_ISL_103302,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Algeria/G36/2011|EPI_ISL_103303,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Attecoube/GR1099/2011|EPI_ISL_103295,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Porto/EuroEva58/2011|EPI_ISL_103287,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Adjame/GR1272/2011|EPI_ISL_103278,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Yopougon/GR1336/2011|EPI_ISL_103279,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Adjame/GR765/2011|EPI_ISL_103276,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Catalonia/S4345/2011|EPI_ISL_101393,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/5903/2012|EPI_ISL_132037,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Denmark/24/2012|EPI_ISL_117414,537,335,361,R/K+GLF,found_R/K+GLF_at=335|SP=auto:none,OK
A/Adjame/GR1327/2011|EPI_ISL_103277,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Milano/256/2011|EPI_ISL_132420,261,,,,motif_not_found,FAIL
A/Milano/136/2012|EPI_ISL_132455,243,,,,motif_not_found,FAIL
A/Milano/258/2011|EPI_ISL_132422,265,,,,motif_not_found,FAIL
A/Milano/268/2011|EPI_ISL_132425,268,,,,motif_not_found,FAIL
A/Finland/40/2010|EPI_ISL_90601,362,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/12V-2580/2012|EPI_ISL_140329,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/26/2011|EPI_ISL_149718,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/26/2011|EPI_ISL_99778,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Dakar/21/2011|EPI_ISL_117464,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Sarajevo/58/2013|EPI_ISL_164247,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/39/2012|EPI_ISL_131852,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/39/2012|EPI_ISL_134185,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Estonia/65858/2012|EPI_ISL_121914,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Estonia/66103/2012|EPI_ISL_121916,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Estonia/66240/2012|EPI_ISL_121919,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Estonia/66239/2012|EPI_ISL_121918,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/294/2012|EPI_ISL_121907,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Johannesburg/3392/2012|EPI_ISL_132032,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Paris/1744/2011|EPI_ISL_106641,386,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Dakar/23/2011|EPI_ISL_117466,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Milano/260/2011|EPI_ISL_132424,270,,,,motif_not_found,FAIL
A/Cairo/132/2012|EPI_ISL_140318,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cairo/134/2012|EPI_ISL_140319,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cairo/59/2012|EPI_ISL_134333,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Christchurch/512/2012|EPI_ISL_135832,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Christchurch/512/2012|EPI_ISL_138467,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Christchurch/512/2012|EPI_ISL_14284815,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Christchurch/512/2012|EPI_ISL_14284816,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cairo/158/2013|EPI_ISL_140322,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cairo/93/2012|EPI_ISL_140328,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cairo/136/2012|EPI_ISL_134329,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cairo/152/2013|EPI_ISL_140320,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cairo/153/2013|EPI_ISL_140321,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Alborz/96/2012|EPI_ISL_103311,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Georgia/370/2012|EPI_ISL_128037,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Maryland/02/2012|EPI_ISL_121554,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Maryland/02/2012|EPI_ISL_124527,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Maryland/02/2012|EPI_ISL_129055,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Maryland/02/2012|EPI_ISL_129662,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Maevatanana/974/2013|EPI_ISL_145487,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/1762/2011|EPI_ISL_95094,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/1762/2011|EPI_ISL_96024,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2366/2011|EPI_ISL_100497,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2367/2011|EPI_ISL_100498,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/29/2011|EPI_ISL_99782,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/29/2011|EPI_ISL_149714,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/259/2011|EPI_ISL_99877,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Maevatanana/563/2013|EPI_ISL_145527,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cairo/63/2012|EPI_ISL_140327,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/476/2012|EPI_ISL_121909,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Astrakhan/65/2012|EPI_ISL_107821,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Astrakhan/65/2012|EPI_ISL_107822,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ohio/02/2012|EPI_ISL_132041,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ohio/02/2012|EPI_ISL_124526,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ohio/2/2012|EPI_ISL_129062,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/33/2011|EPI_ISL_100465,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/4906/2012|EPI_ISL_140317,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Madagascar/03487/2012|EPI_ISL_128063,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Madagascar/03408/2012|EPI_ISL_128062,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/12-00974/2012|EPI_ISL_107889,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Turkey/23/2011|EPI_ISL_104140,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Turkey/04/2011|EPI_ISL_104130,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
